Ёи╫╩й╠╪Д, Ёи╫╩╪ш, ╪ш╦Я╠Д╤╞, Ёи╫╩а©(йж), Ёи╫╩╤Н(т╙), птжй
15:00:06, 9.14, -0.01, 0, 0, бТел
15:00:01, 9.15, --, 38, 35575, бТел
14:59:56, 9.15, 0.01, 16743, 15320467, бРел
14:59:51, 9.14, 0.01, 5073, 4637124, бРел
14:59:46, 9.13, --, 404, 368852, бТел
14:59:41, 9.13, --, 10504, 9590152, бТел
14:59:36, 9.13, --, 120, 109852, бТел
14:59:31, 9.13, -0.01, 130, 118763, бТел
14:59:26, 9.14, 0.01, 842, 769661, бРел
14:59:21, 9.13, 0.01, 2686, 2453121, бРел
14:59:16, 9.12, -0.01, 196, 178897, бТел
14:59:11, 9.13, --, 258, 235627, бТел
14:59:06, 9.13, -0.01, 175, 160249, бТел
14:59:01, 9.14, --, 96, 87890, бРел
14:58:51, 9.14, 0.02, 543, 496338, бРел
14:58:51, 9.12, --, 124, 113671, бТел
14:58:46, 9.12, --, 2151, 1962332, бРел
14:58:41, 9.12, --, 626, 570984, бРел
14:58:36, 9.12, --, 5008, 4568171, бРел
14:58:31, 9.12, --, 59, 53844, бРел
14:58:26, 9.12, --, 12960, 11819957, бТел
14:58:21, 9.12, --, 3022, 2756136, бТел
14:58:16, 9.12, --, 308, 280896, бТел
14:58:11, 9.12, -0.01, 297, 271703, бТел
14:58:06, 9.13, 0.01, 111, 101379, бРел
14:58:01, 9.12, --, 345, 315479, бТел
14:57:56, 9.12, --, 365, 333573, бТел
14:57:51, 9.12, --, 274, 249960, бТел
14:57:46, 9.12, --, 623, 568504, бТел
14:57:41, 9.12, 0.01, 3259, 2972536, бРел
14:57:36, 9.11, -0.01, 3516, 3203950, бТел
14:57:31, 9.12, --, 70, 63912, бРел
14:57:26, 9.12, 0.01, 6004, 5475647, бРел
14:57:21, 9.11, -0.01, 78, 71568, бТел
14:57:11, 9.12, --, 384, 351083, бРел
14:57:11, 9.12, --, 1371, 1250826, бРел
14:57:06, 9.12, --, 282, 257840, бРел
14:57:01, 9.12, --, 344, 313728, бТел
14:56:56, 9.12, --, 320, 291840, бТел
14:56:51, 9.12, --, 253, 231575, бТел
14:56:41, 9.12, --, 107, 98204, бТел
14:56:41, 9.12, -0.01, 190, 173936, бТел
14:56:36, 9.13, 0.02, 2381, 2174400, бРел
14:56:31, 9.11, -0.01, 215, 196484, бТел
14:56:26, 9.12, 0.01, 1004, 916523, бРел
14:56:21, 9.11, --, 89, 81625, бТел
14:56:16, 9.11, --, 150, 136868, бТел
14:56:11, 9.11, --, 285, 260035, бТел
14:56:01, 9.11, --, 210, 192111, бТел
14:56:01, 9.11, --, 401, 366003, бТел
14:55:56, 9.11, --, 202, 184094, бТел
14:55:51, 9.11, --, 109, 100137, бТел
14:55:46, 9.11, --, 8, 7579, бТел
14:55:41, 9.11, --, 360, 328834, бТел
14:55:36, 9.11, --, 60, 55534, бТел
14:55:31, 9.11, -0.01, 197, 180013, бТел
14:55:26, 9.12, --, 49, 45527, бРел
14:55:21, 9.12, 0.01, 59, 54136, бРел
14:55:16, 9.11, -0.01, 95, 86727, бТел
14:55:11, 9.12, --, 419, 382456, бТел
14:55:06, 9.12, --, 716, 653867, бТел
14:55:01, 9.12, --, 247, 225300, бТел
14:54:56, 9.12, -0.01, 116, 105791, бТел
14:54:51, 9.13, 0.01, 64, 58578, бРел
14:54:46, 9.12, --, 408, 372095, бРел
14:54:41, 9.12, -0.01, 420, 383915, жпптел
14:54:36, 9.13, --, 377, 344456, бРел
14:54:31, 9.13, --, 238, 217513, бРел
14:54:26, 9.13, --, 1075, 981803, бРел
14:54:21, 9.13, 0.01, 292, 266888, бРел
14:54:16, 9.12, --, 72, 65809, бТел
14:54:11, 9.12, -0.01, 282, 257986, бТел
14:54:06, 9.13, 0.01, 250, 229053, бРел
14:54:01, 9.12, --, 309, 282063, бТел
14:53:56, 9.12, --, 784, 715445, бТел
14:53:46, 9.12, --, 381, 347727, бТел
14:53:41, 9.12, -0.01, 1389, 1267607, бТел
14:53:26, 9.13, 0.01, 172, 157912, бРел
14:53:16, 9.12, --, 173, 157885, бТел
14:53:16, 9.12, --, 144, 132203, бТел
14:53:11, 9.12, --, 585, 534213, бТел
14:53:06, 9.12, --, 53, 48445, бТел
14:53:01, 9.12, -0.01, 132, 120383, бТел
14:52:56, 9.13, 0.01, 189, 173396, бРел
14:52:46, 9.12, -0.01, 1329, 1212595, бТел
14:52:46, 9.13, --, 451, 411945, бРел
14:52:41, 9.13, --, 130, 119493, бРел
14:52:36, 9.13, --, 2, 2629, бРел
14:52:31, 9.13, --, 358, 326927, бРел
14:52:26, 9.13, 0.01, 43, 39295, бРел
14:52:21, 9.12, -0.01, 293, 267471, бТел
14:52:16, 9.13, --, 463, 422901, бТел
14:52:11, 9.13, --, 160, 146810, бТел
14:52:06, 9.13, --, 100, 91300, бТел
14:52:01, 9.13, --, 115, 105469, бТел
14:51:56, 9.13, 0.01, 1860, 1698326, бРел
14:51:51, 9.12, --, 1196, 1091189, бТел
14:51:46, 9.12, --, 604, 550848, бРел
14:51:41, 9.12, 0.01, 99, 90324, бРел
14:51:36, 9.11, --, 1973, 1798241, бРел
14:51:31, 9.11, --, 520, 473719, бТел
14:51:26, 9.11, --, 420, 382620, бТел
14:51:21, 9.11, --, 406, 370667, бТел
14:51:16, 9.11, --, 697, 635222, бТел
14:51:11, 9.11, -0.01, 535, 487712, бТел
14:51:06, 9.12, 0.02, 188, 171893, бРел
14:51:01, 9.1, --, 700, 637000, бТел
14:50:56, 9.1, -0.01, 44, 40040, бТел
14:50:51, 9.11, --, 305, 277964, бРел
14:50:46, 9.11, --, 133, 121418, бТел
14:50:41, 9.11, --, 403, 367752, жпптел
14:50:36, 9.11, --, 584, 532898, бТел
14:50:31, 9.11, --, 1005, 916247, бРел
14:50:26, 9.11, 0.01, 1065, 970324, бРел
14:50:21, 9.1, --, 216, 197142, бТел
14:50:16, 9.1, --, 755, 687523, бТел
14:50:11, 9.1, --, 201, 183019, бТел
14:50:06, 9.1, -0.01, 231, 210246, бТел
14:50:01, 9.11, 0.01, 788, 717868, бРел
14:49:56, 9.1, --, 307, 279406, бРел
14:49:51, 9.1, --, 1428, 1299916, бРел
14:49:41, 9.1, --, 482, 438984, бРел
14:49:41, 9.1, --, 989, 900099, бРел
14:49:36, 9.1, 0.01, 70, 63772, бРел
14:49:31, 9.09, --, 55, 50758, бТел
14:49:26, 9.09, 0.01, 1689, 1536137, жпптел
14:49:21, 9.08, -0.01, 181, 164747, бТел
14:49:16, 9.09, -0.01, 66, 60793, жпптел
14:49:11, 9.1, 0.01, 1495, 1360777, бРел
14:49:06, 9.09, --, 148, 134532, бРел
14:49:01, 9.09, 0.01, 264, 240121, бРел
14:48:56, 9.08, --, 740, 672355, бТел
14:48:51, 9.08, -0.01, 197, 179420, бТел
14:48:46, 9.09, --, 64, 58176, бРел
14:48:41, 9.09, --, 1093, 993936, бРел
14:48:31, 9.09, 0.01, 521, 474425, бРел
14:48:31, 9.08, -0.01, 296, 269639, бТел
14:48:26, 9.09, --, 517, 470789, бРел
14:48:21, 9.09, 0.01, 330, 300042, бРел
14:48:16, 9.08, --, 151, 137289, бТел
14:48:11, 9.08, --, 502, 456179, бТел
14:48:06, 9.08, -0.01, 1560, 1417351, бТел
14:48:01, 9.09, --, 816, 742034, бРел
14:47:56, 9.09, 0.01, 1616, 1469816, бРел
14:47:51, 9.08, 0.01, 269, 244506, бРел
14:47:46, 9.07, --, 836, 758542, бТел
14:47:41, 9.07, --, 1725, 1564828, бТел
14:47:36, 9.07, --, 1955, 1773221, бРел
14:47:31, 9.07, 0.01, 786, 713264, бТел
14:47:26, 9.06, -0.01, 1871, 1695307, бТел
14:47:16, 9.07, --, 277, 251347, бРел
14:47:11, 9.07, 0.01, 917, 831972, бРел
14:47:06, 9.06, -0.01, 275, 249186, бТел
14:46:51, 9.07, --, 847, 768410, бРел
14:46:51, 9.07, --, 564, 511838, бРел
14:46:46, 9.07, 0.01, 1818, 1649433, бРел
14:46:36, 9.06, -0.01, 140, 127709, бТел
14:46:31, 9.07, 0.01, 254, 230740, бРел
14:46:26, 9.06, -0.01, 1924, 1743288, бТел
14:46:21, 9.07, 0.01, 184, 166888, бРел
14:46:16, 9.06, --, 638, 578825, бТел
14:46:11, 9.06, --, 1516, 1374075, бТел
14:46:01, 9.06, -0.01, 152, 138581, бТел
14:46:01, 9.07, 0.01, 124, 112758, бРел
14:45:51, 9.06, --, 100, 91469, бТел
14:45:51, 9.06, -0.01, 177, 160615, бТел
14:45:46, 9.07, 0.01, 352, 320134, бРел
14:45:41, 9.06, -0.01, 59, 53490, бТел
14:45:36, 9.07, --, 445, 404449, бТел
14:45:31, 9.07, --, 172, 156294, бТел
14:45:26, 9.07, --, 532, 483394, бТел
14:45:21, 9.07, -0.01, 239, 216954, бТел
14:45:16, 9.08, 0.01, 1431, 1299674, бРел
14:45:11, 9.07, 0.01, 280, 254105, бРел
14:45:06, 9.06, -0.01, 7183, 6508559, бТел
14:45:01, 9.07, --, 10755, 9754821, бТел
14:44:56, 9.07, 0.01, 394, 358156, бТел
14:44:51, 9.06, -0.01, 335, 303836, бТел
14:44:46, 9.07, 0.01, 391, 354673, жпптел
14:44:41, 9.06, 0.01, 981, 889474, бТел
14:44:36, 9.05, --, 1626, 1472326, бТел
14:44:31, 9.05, --, 673, 609608, бТел
14:44:26, 9.05, --, 7113, 6437663, бТел
14:44:21, 9.05, --, 3979, 3601320, бТел
14:44:16, 9.05, -0.01, 102, 93106, бТел
14:44:11, 9.06, --, 395, 358486, бРел
14:44:06, 9.06, 0.01, 436, 395016, бРел
14:44:01, 9.05, --, 990, 896167, бТел
14:43:56, 9.05, -0.01, 1177, 1066017, бТел
14:43:51, 9.06, 0.03, 4895, 4434906, бРел
14:43:46, 9.03, -0.01, 568, 513626, бТел
14:43:41, 9.04, --, 455, 411500, бТел
14:43:36, 9.04, --, 234, 212042, бТел
14:43:31, 9.04, --, 1874, 1694312, бТел
14:43:26, 9.04, --, 450, 406872, бРел
14:43:21, 9.04, --, 424, 383874, бТел
14:43:11, 9.04, --, 600, 542400, бТел
14:43:11, 9.04, --, 274, 247768, бТел
14:43:06, 9.04, --, 304, 274816, бТел
14:43:01, 9.04, -0.01, 1297, 1172596, бТел
14:42:56, 9.05, --, 188, 171008, бРел
14:42:51, 9.05, --, 149, 134953, бРел
14:42:41, 9.05, --, 2415, 2185611, бТел
14:42:41, 9.05, --, 759, 687220, бТел
14:42:36, 9.05, --, 849, 769177, бТел
14:42:31, 9.05, -0.01, 1717, 1554138, бТел
14:42:26, 9.06, --, 921, 834534, бРел
14:42:21, 9.06, 0.01, 4831, 4377502, бРел
14:42:16, 9.05, -0.01, 3011, 2725136, бТел
14:42:11, 9.06, --, 202, 183229, бРел
14:42:06, 9.06, --, 52, 47112, бРел
14:42:01, 9.06, -0.01, 29301, 26547249, бТел
14:41:56, 9.07, --, 4, 3628, бТел
14:41:51, 9.07, -0.01, 736, 667697, бТел
14:41:46, 9.08, 0.01, 192, 174626, бРел
14:41:41, 9.07, -0.01, 2815, 2553531, бТел
14:41:36, 9.08, 0.01, 640, 581120, бРел
14:41:31, 9.07, --, 627, 568870, бТел
14:41:26, 9.07, -0.01, 223, 202297, бТел
14:41:21, 9.08, --, 264, 239712, бРел
14:41:16, 9.08, 0.01, 604, 548722, бРел
14:41:11, 9.07, -0.01, 40, 36280, бТел
14:41:06, 9.08, --, 310, 281552, бРел
14:41:01, 9.08, --, 29, 27167, бРел
14:40:56, 9.08, --, 5031, 4568474, бТел
14:40:51, 9.08, -0.01, 79, 71913, бТел
14:40:46, 9.09, --, 188, 171182, бРел
14:40:41, 9.09, --, 265, 241721, бРел
14:40:36, 9.09, --, 582, 529110, бРел
14:40:31, 9.09, --, 716, 651280, бТел
14:40:26, 9.09, --, 60, 54540, бТел
14:40:21, 9.09, --, 17, 15562, бТел
14:40:11, 9.09, --, 186, 169437, бРел
14:40:06, 9.09, --, 3483, 3166810, бТел
14:40:01, 9.09, --, 9, 9017, бТел
14:39:56, 9.09, --, 1031, 937506, бТел
14:39:51, 9.09, --, 35, 31996, бТел
14:39:46, 9.09, -0.01, 109, 99917, бТел
14:39:41, 9.1, --, 515, 468832, бРел
14:39:36, 9.1, 0.01, 252, 229320, бРел
14:39:31, 9.09, -0.01, 343, 311823, бТел
14:39:26, 9.1, 0.01, 20, 19073, бРел
14:39:21, 9.09, --, 134, 122024, бТел
14:39:16, 9.09, -0.01, 119, 108207, бТел
14:39:11, 9.1, 0.01, 768, 699753, бРел
14:39:06, 9.09, -0.01, 154, 140058, бТел
14:38:56, 9.1, 0.01, 124, 113713, бРел
14:38:56, 9.09, -0.01, 513, 467153, бТел
14:38:51, 9.1, 0.01, 557, 506979, бРел
14:38:46, 9.09, --, 442, 401850, бТел
14:38:41, 9.09, -0.01, 108, 98608, бТел
14:38:36, 9.1, 0.01, 34, 31158, бРел
14:38:31, 9.09, -0.01, 340, 309205, бТел
14:38:26, 9.1, 0.01, 299, 272854, бРел
14:38:21, 9.09, --, 43, 39123, бТел
14:38:16, 9.09, --, 126, 114752, бТел
14:38:11, 9.09, --, 312, 283608, бТел
14:38:06, 9.09, --, 218, 198234, бТел
14:38:01, 9.09, --, 120, 109080, бТел
14:37:56, 9.09, --, 98, 89881, бТел
14:37:51, 9.09, --, 98, 89881, бТел
14:37:41, 9.09, --, 43, 39414, бТел
14:37:41, 9.09, -0.01, 32, 29960, бТел
14:37:36, 9.1, 0.01, 405, 369387, бРел
14:37:31, 9.09, --, 70, 63702, бТел
14:37:26, 9.09, --, 604, 549908, бРел
14:37:21, 9.09, --, 2286, 2078337, бТел
14:37:16, 9.09, --, 178, 162020, бТел
14:37:11, 9.09, --, 120, 109952, бТел
14:37:06, 9.09, --, 106, 96426, бТел
14:37:01, 9.09, --, 380, 345420, бТел
14:36:56, 9.09, -0.01, 291, 264555, бТел
14:36:51, 9.1, --, 141, 128419, бРел
14:36:46, 9.1, 0.01, 111, 101046, бРел
14:36:41, 9.09, -0.01, 5111, 4645935, бТел
14:36:31, 9.1, 0.01, 552, 502320, бРел
14:36:31, 9.09, -0.01, 278, 253501, бТел
14:36:26, 9.1, 0.01, 207, 188406, бРел
14:36:21, 9.09, --, 36, 33596, бТел
14:36:16, 9.09, --, 76, 69374, бТел
14:36:11, 9.09, --, 131, 119551, бТел
14:36:06, 9.09, --, 579, 526347, бТел
14:36:01, 9.09, -0.01, 161, 147185, бТел
14:35:51, 9.1, 0.01, 494, 449612, бРел
14:35:51, 9.09, --, 68, 62684, бТел
14:35:46, 9.09, --, 33, 30251, бТел
14:35:41, 9.09, --, 184, 168128, бТел
14:35:36, 9.09, -0.01, 256, 233576, бТел
14:35:31, 9.1, --, 12, 11793, бРел
14:35:26, 9.1, --, 82, 74692, бРел
14:35:21, 9.1, --, 112, 101920, бРел
14:35:16, 9.1, --, 1632, 1485411, бТел
14:35:11, 9.1, --, 130, 119100, бТел
14:35:06, 9.1, -0.01, 3540, 3221400, бТел
14:35:01, 9.11, --, 20, 18220, бРел
14:34:51, 9.11, 0.01, 224, 204064, бРел
14:34:51, 9.1, --, 8, 7280, бТел
14:34:46, 9.1, --, 451, 410592, бТел
14:34:36, 9.1, --, 846, 769932, бТел
14:34:31, 9.1, --, 240, 218400, бТел
14:34:21, 9.1, --, 2784, 2533585, бТел
14:34:11, 9.1, -0.01, 242, 220292, бТел
14:34:06, 9.11, 0.01, 865, 788853, бРел
14:34:01, 9.1, --, 452, 411320, бТел
14:33:51, 9.1, --, 91, 83283, бТел
14:33:46, 9.1, --, 218, 198598, бРел
14:33:36, 9.1, --, 445, 405787, бТел
14:33:36, 9.1, -0.01, 415, 377686, бТел
14:33:31, 9.11, 0.01, 320, 291520, бРел
14:33:26, 9.1, 0.01, 393, 358030, бРел
14:33:21, 9.09, -0.01, 979, 890092, бТел
14:33:16, 9.1, 0.01, 237, 215779, бРел
14:33:11, 9.09, -0.01, 20, 19052, бТел
14:33:06, 9.1, --, 133, 121867, бРел
14:33:01, 9.1, --, 127, 115606, бРел
14:32:56, 9.1, --, 150, 136572, бРел
14:32:51, 9.1, 0.01, 52, 47320, бРел
14:32:46, 9.09, --, 109, 99190, бТел
14:32:41, 9.09, -0.01, 1110, 1009062, бТел
14:32:36, 9.1, --, 52, 47320, бРел
14:32:31, 9.1, --, 4, 4513, бРел
14:32:26, 9.1, --, 1123, 1022548, бТел
14:32:21, 9.1, --, 2144, 1951040, бТел
14:32:16, 9.1, --, 6, 5678, бТел
14:32:11, 9.1, --, 794, 723340, бТел
14:32:06, 9.1, --, 698, 635252, бТел
14:32:01, 9.1, --, 2700, 2457000, бТел
14:31:56, 9.1, -0.01, 82, 75420, бТел
14:31:51, 9.11, 0.01, 152, 138472, бРел
14:31:46, 9.1, --, 166, 151278, бТел
14:31:41, 9.1, --, 227, 206897, бТел
14:31:36, 9.1, --, 32, 29993, бТел
14:31:26, 9.1, -0.01, 80, 73673, бТел
14:31:26, 9.11, 0.01, 167, 152173, бРел
14:31:21, 9.1, -0.01, 80, 73673, бТел
14:31:16, 9.11, --, 35, 32067, бРел
14:31:11, 9.11, --, 718, 654170, бТел
14:31:06, 9.11, --, 1898, 1729879, бТел
14:31:01, 9.11, --, 436, 397196, бТел
14:30:56, 9.11, --, 320, 291520, бТел
14:30:51, 9.11, --, 535, 487421, бТел
14:30:46, 9.11, --, 452, 412063, бТел
14:30:41, 9.11, --, 650, 592222, бТел
14:30:36, 9.11, --, 143, 130309, бТел
14:30:31, 9.11, --, 100, 91974, бТел
14:30:26, 9.11, --, 669, 610297, бТел
14:30:21, 9.11, --, 360, 328251, бТел
14:30:16, 9.11, --, 161, 147509, бТел
14:30:11, 9.11, --, 51, 46497, бТел
14:30:06, 9.11, -0.01, 262, 238754, бТел
14:29:56, 9.12, --, 501, 457751, бРел
14:29:51, 9.12, --, 38, 34874, бРел
14:29:46, 9.12, --, 1923, 1753812, бРел
14:29:41, 9.12, --, 602, 549826, бРел
14:29:36, 9.12, -0.01, 2132, 1944967, бТел
14:29:31, 9.13, 0.01, 108, 98604, бРел
14:29:26, 9.12, -0.01, 266, 243394, бТел
14:29:21, 9.13, --, 2, 1899, бРел
14:29:16, 9.13, --, 80, 73186, бРел
14:29:11, 9.13, --, 43, 39295, бРел
14:29:06, 9.13, --, 207, 189757, бРел
14:29:01, 9.13, -0.01, 184, 167992, бТел
14:28:56, 9.14, 0.01, 572, 523246, бРел
14:28:51, 9.13, --, 2485, 2269352, бТел
14:28:46, 9.13, --, 625, 570734, бТел
14:28:41, 9.13, --, 215, 196477, бТел
14:28:36, 9.13, -0.01, 564, 515808, бТел
14:28:31, 9.14, 0.01, 563, 514618, бРел
14:28:26, 9.13, -0.01, 115, 105031, бТел
14:28:21, 9.14, --, 89, 81455, бРел
14:28:11, 9.14, --, 49, 44895, бРел
14:28:06, 9.14, --, 68, 63029, бРел
14:28:01, 9.14, --, 48, 43872, бРел
14:27:56, 9.14, 0.01, 406, 371303, бРел
14:27:46, 9.13, -0.01, 62, 57409, бТел
14:27:41, 9.14, -0.01, 937, 857258, бТел
14:27:36, 9.15, --, 488, 447398, бРел
14:27:31, 9.15, --, 27, 24741, бРел
14:27:26, 9.15, 0.01, 544, 497760, бРел
14:27:21, 9.14, --, 623, 570189, бТел
14:27:16, 9.14, --, 625, 571798, бТел
14:27:11, 9.14, -0.01, 19, 17402, бТел
14:27:06, 9.15, --, 607, 555441, бРел
14:27:01, 9.15, --, 116, 106140, бРел
14:26:56, 9.15, --, 180, 165578, бРел
14:26:51, 9.15, --, 1454, 1330629, бРел
14:26:46, 9.15, 0.01, 699, 639621, бРел
14:26:41, 9.14, -0.01, 617, 564340, бТел
14:26:31, 9.15, 0.02, 128, 117998, бРел
14:26:26, 9.13, -0.01, 1494, 1364241, бТел
14:26:21, 9.14, 0.01, 420, 384757, бРел
14:26:16, 9.13, --, 80, 73332, бТел
14:26:11, 9.13, -0.01, 82, 75669, бТел
14:26:06, 9.14, 0.01, 603, 551178, бРел
14:26:01, 9.13, --, 20, 18990, бТел
14:25:51, 9.13, --, 11, 10225, бТел
14:25:46, 9.13, --, 561, 513032, бТел
14:25:41, 9.13, --, 2173, 1984058, бТел
14:25:31, 9.13, --, 452, 413260, бРел
14:25:26, 9.13, --, 268, 244684, бРел
14:25:21, 9.13, 0.02, 124, 114088, бРел
14:25:16, 9.11, -0.01, 1094, 996852, бТел
14:25:11, 9.12, --, 1062, 968616, бРел
14:25:06, 9.12, --, 753, 687575, бРел
14:25:01, 9.12, -0.01, 1439, 1312404, бТел
14:24:56, 9.13, --, 165, 151484, бРел
14:24:51, 9.13, --, 3769, 3441352, бРел
14:24:46, 9.13, --, 305, 279304, бРел
14:24:41, 9.13, --, 343, 313195, бРел
14:24:36, 9.13, --, 1008, 921180, бРел
14:24:31, 9.13, --, 8, 7304, бРел
14:24:21, 9.13, 0.02, 902, 823891, бРел
14:24:16, 9.11, -0.01, 2898, 2640150, бТел
14:24:11, 9.12, --, 1026, 935784, бРел
14:24:06, 9.12, --, 212, 194219, бРел
14:24:01, 9.12, 0.01, 68, 62015, бРел
14:23:56, 9.11, -0.01, 1556, 1418390, бТел
14:23:51, 9.12, --, 1098, 1001594, бРел
14:23:46, 9.12, --, 84, 77483, бРел
14:23:41, 9.12, --, 22, 20136, бРел
14:23:36, 9.12, 0.01, 40, 37355, бРел
14:23:31, 9.11, --, 10, 9620, бТел
14:23:26, 9.11, --, 964, 878641, бРел
14:23:21, 9.11, --, 957, 871936, бРел
14:23:16, 9.11, --, 621, 565840, бРел
14:23:11, 9.11, --, 284, 258723, бРел
14:23:06, 9.11, --, 720, 655920, бРел
14:23:01, 9.11, --, 106, 96638, бРел
14:22:56, 9.11, --, 15, 13701, бРел
14:22:51, 9.11, --, 328, 298953, бРел
14:22:46, 9.11, --, 393, 358861, бРел
14:22:41, 9.11, --, 851, 775297, бРел
14:22:36, 9.11, --, 92, 84686, бРел
14:22:31, 9.11, --, 641, 584060, бРел
14:22:26, 9.11, --, 468, 426348, бРел
14:22:21, 9.11, --, 880, 802554, бРел
14:22:16, 9.11, --, 354, 322712, бРел
14:22:11, 9.11, --, 220, 200420, бРел
14:22:06, 9.11, 0.01, 874, 797015, бРел
14:21:56, 9.1, -0.01, 11, 10046, бТел
14:21:56, 9.11, --, 324, 295164, бРел
14:21:51, 9.11, 0.01, 26, 23904, бРел
14:21:46, 9.1, --, 136, 123760, бТел
14:21:41, 9.1, --, 18, 16889, бТел
14:21:31, 9.1, -0.01, 261, 237619, бТел
14:21:21, 9.11, 0.01, 20, 19094, бРел
14:21:21, 9.1, -0.01, 275, 250286, бТел
14:21:16, 9.11, --, 1318, 1200770, бРел
14:21:11, 9.11, 0.01, 70, 63842, бРел
14:21:06, 9.1, -0.01, 199, 181563, бТел
14:21:01, 9.11, 0.01, 208, 189488, бРел
14:20:56, 9.1, --, 8, 8153, бТел
14:20:51, 9.1, --, 1678, 1527198, бТел
14:20:46, 9.1, --, 4887, 4447206, бРел
14:20:36, 9.1, --, 21, 19219, бРел
14:20:31, 9.1, --, 160, 146473, бРел
14:20:26, 9.1, --, 676, 616033, бРел
14:20:16, 9.1, --, 1711, 1557192, бРел
14:20:06, 9.1, -0.01, 1634, 1487012, бТел
14:19:56, 9.11, 0.01, 9, 9037, бРел
14:19:56, 9.1, --, 45, 41059, бТел
14:19:51, 9.1, -0.01, 2045, 1861496, бТел
14:19:46, 9.11, 0.01, 46, 42707, бРел
14:19:41, 9.1, --, 1, 1019, бТел
14:19:36, 9.1, --, 102, 93620, бТел
14:19:31, 9.1, -0.01, 99, 90708, бТел
14:19:26, 9.11, 0.01, 232, 212080, бРел
14:19:21, 9.1, 0.01, 581, 529547, бРел
14:19:16, 9.09, -0.01, 99, 90172, бТел
14:19:11, 9.1, --, 54, 49212, бРел
14:19:01, 9.1, -0.01, 1517, 1380724, бТел
14:19:01, 9.11, 0.01, 327, 297933, бРел
14:18:56, 9.1, --, 7, 6406, бТел
14:18:51, 9.1, --, 63, 57512, бТел
14:18:46, 9.1, --, 768, 699753, бТел
14:18:41, 9.1, -0.01, 31, 28537, бТел
14:18:36, 9.11, --, 2030, 1849402, бРел
14:18:31, 9.11, 0.01, 41, 38189, бРел
14:18:26, 9.1, --, 1526, 1388732, бТел
14:18:21, 9.1, --, 691, 628846, бТел
14:18:16, 9.1, -0.01, 6, 5532, бТел
14:18:11, 9.11, --, 326, 297058, бРел
14:18:06, 9.11, --, 804, 733318, бРел
14:18:01, 9.11, 0.01, 321, 293123, бРел
14:17:56, 9.1, --, 269, 244899, бРел
14:17:51, 9.1, 0.01, 1255, 1142232, бРел
14:17:46, 9.09, -0.01, 28, 25888, бТел
14:17:41, 9.1, --, 351, 319446, бРел
14:17:36, 9.1, --, 598, 544252, бРел
14:17:31, 9.1, --, 23, 20966, бРел
14:17:26, 9.1, --, 184, 167440, бРел
14:17:21, 9.1, --, 1546, 1406932, бРел
14:17:16, 9.1, --, 362, 329638, бРел
14:17:11, 9.1, --, 279, 253926, бРел
14:17:06, 9.1, --, 320, 292073, бРел
14:17:01, 9.1, --, 1562, 1421492, бРел
14:16:56, 9.1, 0.01, 1301, 1184747, бРел
14:16:51, 9.09, -0.01, 1215, 1104616, бТел
14:16:46, 9.1, 0.01, 52, 48193, бРел
14:16:41, 9.09, --, 167, 151839, бТел
14:16:31, 9.09, -0.01, 200, 182672, бТел
14:16:31, 9.1, --, 210, 191172, бРел
14:16:26, 9.1, --, 371, 337646, бРел
14:16:21, 9.1, --, 6066, 5520715, бТел
14:16:16, 9.1, -0.01, 288, 262371, бТел
14:16:11, 9.11, --, 16, 14576, бРел
14:16:06, 9.11, --, 2224, 2026063, бРел
14:16:01, 9.11, 0.01, 1241, 1131389, бРел
14:15:56, 9.1, -0.01, 442, 403020, бТел
14:15:51, 9.11, --, 531, 483923, бРел
14:15:46, 9.11, --, 160, 146634, бРел
14:15:41, 9.11, --, 35, 31921, бРел
14:15:36, 9.11, 0.01, 720, 656794, бРел
14:15:31, 9.1, --, 555, 505086, бТел
14:15:26, 9.1, --, 99, 90126, бТел
14:15:21, 9.1, -0.01, 764, 695240, бТел
14:15:16, 9.11, --, 288, 262513, бРел
14:15:11, 9.11, --, 469, 428097, бРел
14:15:06, 9.11, --, 270, 246042, бРел
14:15:01, 9.11, 0.01, 367, 334810, бРел
14:14:56, 9.1, --, 1829, 1664499, бРел
14:14:51, 9.1, --, 179, 163072, бРел
14:14:46, 9.1, --, 190, 172972, бРел
14:14:41, 9.1, --, 655, 596086, бРел
14:14:36, 9.1, --, 1420, 1292928, бТел
14:14:31, 9.1, --, 293, 267467, бТел
14:14:26, 9.1, --, 100, 91000, бТел
14:14:21, 9.1, --, 335, 304886, бТел
14:14:16, 9.1, -0.01, 1071, 974792, бТел
14:14:11, 9.11, --, 73, 66758, бРел
14:14:06, 9.11, 0.01, 682, 622103, бРел
14:14:01, 9.1, --, 977, 889179, бТел
14:13:56, 9.1, --, 37, 34070, бТел
14:13:51, 9.1, --, 1692, 1539865, бТел
14:13:41, 9.1, 0.01, 187, 170206, жпптел
14:13:36, 9.09, -0.01, 2556, 2323404, бТел
14:13:26, 9.1, --, 1609, 1465027, бРел
14:13:21, 9.1, --, 827, 752897, бРел
14:13:16, 9.1, 0.01, 200, 182000, бРел
14:13:11, 9.09, -0.01, 116, 106316, бТел
14:13:01, 9.1, 0.01, 228, 208353, бРел
14:12:56, 9.09, -0.01, 80, 72720, бТел
14:12:51, 9.1, --, 83, 75712, бРел
14:12:46, 9.1, -0.01, 1187, 1080643, бТел
14:12:41, 9.11, --, 152, 139346, бРел
