日期, 市场指数, 组合1, 组合2, 组合3, 组合4, 组合5, 无风险利率,SMB,HML
20160720,3027.9,1486.32,1780.18,2062.7,6150.54,5803.82,0.000078,0.0037,-0.0023
20160721,3039.01,1488.61,1777.48,2069.43,6191.23,5839.86,0.000078,-0.0009,0.0003
20160722,3012.82,1475.8,1764.19,2050.16,6083.73,5768.77,0.000078,-0.0005,-0.0032
20160725,3015.83,1477.61,1763.71,2048.81,6123.49,5802.34,0.000078,0.0021,0.0035
20160726,3050.17,1496.86,1801.28,2073.78,6254.06,5898.01,0.000078,-0.0002,0.0012
20160727,2992,1459.82,1747.44,2044.52,6139.68,5836.61,0.000078,-0.0171,0.0213
20160728,2994.32,1462.92,1762.59,2064,6226.3,5893.66,0.000078,-0.0033,0.0133
20160729,2979.34,1457.5,1736.5,2050.11,6189.32,5934.45,0.000078,-0.0004,0.0027
20160801,2953.39,1456.46,1728.46,2023.22,6072.74,5795.75,0.000078,-0.0051,0.0052
20160802,2971.28,1463.49,1740.89,2041.87,6079.26,5848.53,0.000078,0.0043,-0.0011
20160803,2978.46,1461.89,1750.02,2052.33,6109.49,5845.91,0.000078,0.0047,0.0032
20160804,2982.43,1463.63,1751.63,2045.4,6103.35,5846.54,0.000077,0.0002,-0.0055
20160805,2976.7,1462.56,1752.11,2037.83,6105.14,5832.24,0.000077,-0.0008,0.0059
20160808,3004.28,1501.58,1755.88,2067.47,6148.69,5884.38,0.000077,-0.0004,0.0032
20160809,3025.68,1504.84,1769.01,2089.71,6209.52,5949.14,0.000077,0.0023,-0.0043
20160810,3018.75,1507.01,1777.35,2079.67,6155.36,5926.18,0.000077,0.0018,0.0002
20160811,3002.64,1490.93,1748.97,2054.08,6115.18,5871.57,0.000077,-0.0027,0.0055
20160812,3050.67,1506.3,1763.84,2086.9,6175.04,5922.78,0.000077,-0.0007,0.0061
20160815,3125.2,1534.73,1795.78,2144.05,6269.65,6024.72,0.000077,-0.0039,0
20160816,3110.04,1547.36,1797.21,2151.51,6240.52,6021.46,0.000077,0.0055,-0.0017
20160817,3109.55,1542.52,1800.04,2158.4,6237.86,6030.07,0.000077,0.0045,-0.0033
20160818,3104.11,1532.3,1795.65,2155.61,6195.85,6008.27,0.000077,0.0046,0.0009
20160819,3108.1,1529.16,1799.83,2178.41,6182.55,6014.91,0.000077,0.0017,-0.0016
20160822,3084.81,1515.55,1774.01,2142.5,6186.22,6016.19,0.000077,-0.0011,0.0022
20160823,3089.71,1512.07,1780.04,2142.08,6204.68,6039.88,0.000077,0.003,-0.0017
20160824,3085.88,1508.09,1775.73,2136.72,6186.76,6044.2,0.000077,0.0035,-0.006
20160825,3068.33,1499.27,1761.18,2106.96,6167.06,6019.56,0.000077,0.0041,0.0006
20160826,3070.31,1500.34,1764.82,2113.51,6172.32,6048.87,0.000077,0.0025,-0.004
20160829,3070.03,1501.04,1760.57,2126.19,6137.01,6044.98,0.000077,0.0031,-0.0007
20160830,3074.68,1509.07,1759.88,2123.98,6114.76,6011.21,0.000077,-0.0002,0.0004
20160831,3085.49,1515.53,1761.25,2121.98,6142.52,6030.98,0.000077,-0.0003,0.0028
20160901,3063.31,1496.29,1749.5,2104.28,6101.35,6005.06,0.000076,0.0007,-0.0034
20160902,3067.35,1498.02,1752.04,2116.52,6102.38,6038.15,0.000076,-0.0002,0.0045
20160905,3072.1,1512.84,1769.57,2110.84,6117.43,6039.06,0.000076,0.0043,0.001
20160906,3090.71,1521.08,1785.61,2126.02,6179.86,6080.1,0.000076,0.0034,-0.0045
20160907,3091.93,1511.74,1790.35,2140.21,6148.76,6067.73,0.000076,0.0026,0.0028
20160908,3095.95,1519.67,1785.55,2136.6,6142.32,6083.73,0.000076,0.0062,-0.0025
20160909,3078.85,1511.19,1769.46,2126.55,6100.84,6042.76,0.000076,0.002,-0.0011
20160912,3021.98,1476.57,1722.03,2095.72,5991.1,5950.2,0.000076,-0.0065,0.0101
20160913,3023.51,1478.63,1726.05,2086.87,6003.06,5951.18,0.000076,0.0104,-0.0027
20160914,3002.85,1466.37,1721.7,2067.79,5995.4,5925.59,0.000076,0.0012,-0.0014
20160919,3026.05,1478.12,1732.52,2083.56,6031.73,5986.05,0.000077,0.004,-0.0026
20160920,3023,1482.01,1732.68,2074.2,6025.78,6004.7,0.000077,0.0037,0.0015
20160921,3025.87,1477.58,1734.46,2076.86,6014.2,6006.58,0.000077,0.001,-0.0007
20160922,3042.31,1485.32,1740.99,2088.55,6037.43,6033.22,0.000077,0.0019,0.0026
20160923,3033.9,1483.09,1724.82,2083.31,6036.76,6040.69,0.000077,0.0008,-0.0019
20160926,2980.43,1463.39,1688.48,2040.33,5915.7,5929.66,0.000077,-0.0019,0.0026
20160927,2998.17,1468.47,1700.63,2047.15,5947.58,5969.98,0.000077,0.0016,-0.0019
20160928,2987.86,1461.59,1691.14,2041.53,5928.99,5976.75,0.000077,0.0003,0.0001
20160929,2998.48,1485.9,1698.54,2044.64,5941.67,5989.82,0.000077,0.0015,0
20160930,3004.7,1490.14,1705,2051.18,5983.25,6019.27,0.000077,0.002,-0.0023
20161010,3048.14,1512.14,1735.49,2080.49,6081.48,6157.63,0.000077,0.0029,-0.0093
20161011,3065.25,1526.15,1754.21,2094.7,6129.4,6174.12,0.000077,0.0037,0.001
20161012,3058.5,1520.49,1741.23,2090.8,6123.88,6164.96,0.000077,0.0034,-0.0021
20161013,3061.35,1514.99,1740.28,2118.52,6112.34,6157.31,0.000077,0.0021,0.0012
20161014,3063.81,1519.13,1735.29,2136.5,6122.04,6153.07,0.000077,-0.001,0.0024
20161017,3041.17,1512.44,1735.02,2119.97,6084,6157.2,0.000077,-0.0012,0.0026
20161018,3083.88,1532.45,1758.36,2175.17,6165.55,6212.2,0.000077,0.0018,0.0025
20161019,3084.72,1533.15,1757,2177.75,6154.93,6198.07,0.000077,0.0038,0.0017
20161020,3084.46,1533.44,1756.54,2177.73,6141.15,6158.16,0.000077,-0.0002,-0.0013
20161021,3090.94,1534.26,1751.3,2220.07,6109.47,6133.54,0.000077,-0.0022,0.0053
20161024,3128.25,1591.05,1769.79,2250.18,6212.35,6166.24,0.000077,-0.0004,0.0058
20161025,3131.94,1610.84,1792.34,2235.72,6252.67,6161.11,0.000077,0.0048,0.0007
20161026,3116.31,1585.09,1777.3,2215.35,6321.6,6166.78,0.000077,0.0026,-0.0002
20161027,3112.35,1577.89,1771.7,2205.4,6298.49,6149.84,0.000077,0.0036,-0.003
20161028,3104.27,1578.58,1760.06,2180.19,6257.79,6112.62,0.000077,-0.004,0.001
20161031,3100.49,1571.3,1767.89,2167.17,6285.92,6100.81,0.000077,0.0027,0.0013
20161101,3122.44,1573.87,1779.74,2178.7,6327.95,6173.23,0.000077,0.0069,-0.0024
20161102,3102.73,1556.6,1782.51,2148.47,6295.11,6151.62,0.000078,0.0063,-0.0024
20161103,3128.94,1562.79,1787.4,2205.99,6310.2,6176.73,0.000078,0.0031,0.003
20161104,3125.32,1568.91,1782.44,2198.6,6308.32,6135.98,0.000078,0.0013,-0.0008
20161107,3133.33,1592.23,1801.98,2205.22,6306.33,6101.33,0.000078,0.0027,0.0062
20161108,3147.89,1580.06,1804.11,2208.14,6351.38,6154,0.000078,0.0012,-0.0038
20161109,3128.37,1577.44,1824.05,2195.38,6294.36,6113.25,0.000079,0.002,0.0039
20161110,3171.28,1593.18,1845.51,2230.42,6368.33,6142.21,0.000079,0.0054,0.001
20161111,3196.04,1616.61,1898.74,2265.34,6354.47,6111.48,0.000079,-0.0011,0.0076
20161114,3210.37,1639.42,1901.98,2309.59,6326.77,6111.7,0.000079,-0.002,0.0025
20161115,3206.99,1619.34,1888.17,2294.2,6368.3,6129.55,0.000079,0.0041,-0.0071
20161116,3205.06,1618.17,1884.4,2286.43,6356.3,6140.67,0.00008,-0.0001,-0.0043
20161117,3208.45,1619.95,1883.61,2322.92,6348.6,6145.36,0.00008,-0.0016,0.0062
20161118,3192.86,1601.77,1867.7,2301.74,6320.3,6118.52,0.000081,0.0021,-0.0022
20161121,3218.15,1609.7,1871,2331.08,6304.38,6131.3,0.000081,0.0016,0.0057
20161122,3248.35,1648.26,1892.67,2356.55,6317.11,6158.13,0.000082,0.0022,0.0017
20161123,3241.14,1625.54,1882.92,2350.74,6324.97,6132.66,0.000082,-0.0028,-0.0001
20161124,3241.74,1620.12,1896.02,2345.24,6423.48,6169.08,0.000082,-0.0057,0.0075
20161125,3261.94,1622.23,1898.26,2379.36,6439.32,6196.44,0.000082,-0.0055,0.0016
20161128,3277,1635.51,1927.19,2443.65,6427.44,6175.67,0.000083,-0.0058,0.0093
20161129,3282.92,1617.3,1913.01,2519.28,6526.55,6188.81,0.000083,-0.0165,0.0082
20161130,3250.03,1579.4,1876.74,2483.63,6471.94,6173.26,0.000083,0.0016,-0.0094
20161201,3273.31,1605.18,1901.92,2486.52,6510.43,6183.63,0.000084,-0.0005,0.0076
20161202,3243.84,1607.38,1875.79,2468.04,6417.71,6123.38,0.000084,-0.0059,0.0067
20161205,3204.71,1593.24,1858.59,2377.68,6316.98,6085.91,0.000085,0.0057,-0.012
20161206,3199.65,1586.32,1852.05,2365.41,6346.5,6113.81,0.000085,0.0068,-0.0021
20161207,3222.24,1599.8,1873.62,2383.16,6461.49,6150.37,0.000085,0.0071,0.0011
20161208,3215.37,1592.44,1875.48,2353.12,6467.3,6110.23,0.000085,-0.0004,0.0006
20161209,3232.88,1596.61,1879.97,2388.58,6462.33,6115.58,0.000086,-0.0021,0.0071
20161212,3152.97,1563.16,1825.32,2307.96,6253.86,5976.38,0.000086,-0.0143,0.0194
20161213,3155.04,1588.28,1842.96,2306.4,6363.23,5966.09,0.000086,0.0028,0.0022
20161214,3140.53,1592.13,1834.75,2263.15,6322.02,5911.52,0.000086,0.0066,-0.0011
20161215,3117.68,1582.94,1819.1,2269.68,6332.98,5886.42,0.000087,0.0128,-0.0088
20161216,3122.98,1581.19,1810.34,2271.38,6348.25,5938.14,0.000087,0.0071,-0.0055
20161219,3118.08,1590.24,1808.29,2260.37,6363.88,5937.84,0.000087,0.0051,0.0052
20161220,3102.88,1572.43,1794.27,2255.96,6308.66,5923.05,0.000088,0.0014,-0.0065
20161221,3137.43,1600.12,1816.03,2308.79,6357.43,5961.13,0.000088,-0.0022,0.0043
20161222,3139.56,1605.07,1813.35,2313.28,6346.98,5951.88,0.000088,-0.001,0.0036
20161223,3110.15,1585.52,1798.3,2305.52,6283.16,5914.31,0.000089,-0.0048,-0.0013
20161226,3122.57,1579.08,1792.69,2332.79,6310.3,5937.47,0.000089,0.0027,-0.0014
20161227,3114.66,1573.1,1792.74,2325.7,6308.3,5931.6,0.000089,0.0078,-0.0018
20161228,3102.24,1569.31,1786.9,2299.89,6260.76,5914.45,0.000089,0.0012,-0.0006
20161229,3096.1,1559.87,1785.14,2310.52,6273.7,5899.38,0.000089,-0.0006,0.0008
20161230,3103.64,1562.84,1788.07,2293.55,6329.85,5954.09,0.00009,-0.0018,-0.0007
20170103,3135.92,1580.3,1809.54,2318.91,6382.64,5991.22,0.00009,0.0034,0.0029
20170104,3158.79,1590.59,1830.05,2341.1,6502.16,6013.21,0.00009,0.0012,-0.0003
20170105,3165.41,1611.85,1835.74,2350.57,6477.39,6000.74,0.000091,0.0009,0.0033
20170106,3154.32,1623.47,1835.8,2344.8,6461.85,5949.93,0.000094,-0.0024,0.008
20170109,3171.24,1626.42,1841.38,2379.35,6474.23,5957.57,0.000096,0.0001,0.004
20170110,3161.67,1625.08,1848.71,2360.2,6472.85,5953.13,0.000097,0,-0.001
20170111,3136.75,1605.2,1845.33,2339.04,6409.7,5920.97,0.000098,-0.0028,-0.0015
20170112,3119.29,1596.66,1826.63,2318.68,6363.88,5871.3,0.0001,-0.0022,0.0022
20170113,3112.76,1594.65,1812.26,2316.85,6310.9,5867.92,0.000101,-0.0113,0.0069
20170116,3103.43,1593.07,1815.86,2327.06,6271.26,5855.14,0.000101,-0.0293,0.0235
20170117,3108.77,1595.13,1819.65,2326.62,6318.81,5858.6,0.000102,0.0039,-0.0069
20170118,3113.01,1603.75,1832.48,2337.95,6363.32,5870.31,0.000103,-0.0015,0.0081
20170119,3101.3,1589.62,1822.2,2320.91,6337.8,5870.59,0.000104,-0.001,-0.0018
20170120,3123.14,1596.16,1833.27,2336.86,6391.06,5918.1,0.000105,0.0062,-0.0067
20170123,3136.77,1609.91,1858.23,2351.44,6396.59,5941.09,0.000105,0.0053,-0.0013
20170124,3142.55,1633.42,1862.9,2347.11,6399.09,5916.27,0.000105,-0.0013,0.0083
20170125,3149.55,1625.33,1867.18,2361.65,6401.71,5966.9,0.000106,-0.0011,-0.0014
20170126,3159.17,1632.59,1888.37,2359.55,6407.15,5987.82,0.000106,0.001,-0.0037
20170203,3140.17,1618.29,1881.31,2353.62,6388.67,5986.68,0.000107,0.0001,-0.0024
20170206,3156.98,1620.45,1878.98,2363.52,6414.74,5997.25,0.000108,0.0067,-0.002
20170207,3153.09,1613.78,1886.15,2356.75,6408.32,5986.75,0.00011,0.0065,0.0008
20170208,3166.98,1618.42,1888.14,2372.73,6435.56,5996.06,0.000113,0.0025,-0.0023
20170209,3183.18,1621.83,1905.64,2393.92,6476.83,5988.04,0.000114,0.0042,0.0009
20170210,3196.7,1643.65,1924.18,2430.62,6469.3,5975.75,0.000114,-0.0012,0.0146
20170213,3216.84,1651.72,1940.11,2440.82,6548.14,5996.12,0.000115,-0.0004,-0.0013
20170214,3217.93,1651.89,1953.47,2454.76,6544.05,5992.57,0.000115,-0.0011,0.0049
20170215,3212.99,1639.94,1918.13,2426.94,6508.19,5934.13,0.000116,-0.0032,-0.0011
20170216,3229.62,1655.17,1949.23,2441.16,6532.88,5962.08,0.000116,0.0034,0.0012
20170217,3202.08,1631.21,1930.01,2412.24,6530.98,5913.34,0.000117,-0.0032,-0.0016
20170220,3239.96,1654.22,1951.72,2448.51,6684.13,5979.05,0.000117,-0.0048,0.0096
20170221,3253.33,1656.56,1962.18,2451.41,6752.22,6020.16,0.000117,0.0017,-0.0043
20170222,3261.22,1662.66,1977.49,2451.06,6836.99,6042.51,0.000117,0.001,0.003
20170223,3251.38,1643.13,1974.28,2433.65,6766.44,6124.18,0.000117,-0.0024,-0.0075
20170224,3253.43,1633.41,1952.1,2447.05,6763.56,6143.38,0.000117,0.0007,-0.0058
20170227,3228.66,1617.61,1949.13,2414.88,6689.9,6117.14,0.000117,-0.001,-0.0047
20170228,3241.73,1628.46,1950.31,2426.13,6674.51,6107.32,0.000117,0.0005,0.0016
20170301,3246.93,1632.3,1961.96,2432.33,6686.63,6094.13,0.000117,0.0015,0.0005
20170302,3230.03,1623.14,1952.32,2403.2,6648.38,6067.3,0.000118,-0.0029,0
20170303,3218.31,1604.9,1931.44,2399.2,6655.09,6076.68,0.000118,-0.0004,-0.0067
20170306,3233.87,1618.35,1939.56,2404.01,6693.55,6100.17,0.000118,0.0028,-0.0048
20170307,3242.41,1613.53,1928.63,2395,6769.29,6136.39,0.000118,0.0005,-0.0032
20170308,3240.66,1611.32,1920.61,2407.92,6746.57,6124.56,0.000118,-0.0004,0.0032
20170309,3216.75,1584.39,1898.2,2388.52,6711.14,6072.36,0.000118,0.0006,-0.006
20170310,3212.76,1576.31,1902.1,2372.34,6710.37,6099.08,0.000118,-0.0019,0.0017
20170313,3237.02,1591.53,1922.91,2390.04,6781.78,6133.83,0.000118,-0.0034,0.0005
20170314,3239.33,1592.06,1927.19,2392.29,6741.62,6150.81,0.000118,0.0007,0.0029
20170315,3241.76,1597.45,1931.47,2393.51,6758.88,6176.38,0.000118,-0.0027,0.0028
20170316,3268.94,1611.18,1945.92,2408.03,6780.2,6179.24,0.000119,0.0049,-0.0007
20170317,3237.45,1588.1,1919.01,2388.87,6765.92,6150.1,0.000119,0.003,-0.0023
20170320,3250.81,1618.68,1918.28,2405.73,6809.18,6182.19,0.00012,0.0004,0.0046
20170321,3261.61,1630.09,1907.66,2425.02,6920.64,6259.01,0.00012,-0.0046,0.0021
20170322,3245.22,1620.98,1892.37,2431.95,6896.57,6327.21,0.000121,-0.003,0.0026
20170323,3248.55,1614.58,1899.53,2429.87,6881,6340.38,0.000122,-0.0016,0.0021
20170324,3269.45,1621.36,1903.84,2483.06,6909.67,6335.22,0.000122,-0.0027,0.0046
20170327,3266.96,1609.55,1899.75,2470.9,6840.35,6303.85,0.000122,0.0033,-0.0013
20170328,3252.95,1604.96,1894.67,2464.52,6815.48,6285.81,0.000121,-0.0003,-0.0017
20170329,3241.31,1611.88,1894.18,2481.23,6796.97,6253.83,0.000121,-0.0047,0.0084
20170330,3210.24,1605.41,1863.8,2449.99,6746.26,6187.22,0.000121,-0.0093,0.0098
20170331,3222.51,1616.44,1869.73,2441.46,6757.65,6235.14,0.00012,-0.0078,-0.0032
20170405,3270.31,1637.03,1920.79,2506.44,6861.04,6278.75,0.000119,0.0025,0.0028
20170406,3281,1637.84,1927.38,2555.11,6854.59,6287.84,0.000118,-0.0006,0.0036
20170407,3286.62,1648.22,1938.59,2548.24,6853.45,6284.91,0.000118,-0.0015,-0.0003
20170410,3269.39,1642.36,1944.25,2558.58,6796.92,6228.34,0.000118,-0.0034,0.0121
20170411,3288.97,1636.02,1960.29,2606.34,6788.71,6214.37,0.000117,0.0019,0.0039
20170412,3273.83,1632.95,1961.61,2574.49,6813.96,6224.93,0.000117,-0.0063,0.0026
20170413,3275.96,1636.44,1966.91,2562.46,6858.76,6267.33,0.000117,-0.0021,0.0004
20170414,3246.07,1626.9,1964.92,2538.68,6783.05,6231.72,0.000117,-0.0076,0.0016
20170417,3222.17,1613.59,1953.35,2534.94,6787.94,6221.11,0.000117,-0.0116,0.0084
20170418,3196.71,1599.98,1936.77,2527.06,6840.41,6254.72,0.000117,-0.0062,0.0036
20170419,3170.69,1570.89,1898.91,2512.09,6795.73,6249.49,0.000117,-0.0085,-0.0008
20170420,3172.1,1559.84,1891.67,2540.38,6919.07,6378.9,0.000117,-0.0103,-0.0008
20170421,3173.15,1568.14,1890.08,2530.94,6842.6,6376.47,0.000117,-0.0015,0.002
20170424,3129.53,1548.95,1847.31,2460.48,6746.45,6321.82,0.000117,-0.0169,0.0023
20170425,3134.57,1543.84,1852.53,2447.29,6844.1,6282.27,0.000117,0.0005,-0.0026
20170426,3140.85,1536.91,1860.72,2420.33,6833.14,6278.34,0.000117,0.0036,-0.0002
20170427,3152.19,1541.57,1858.43,2416.41,6829.93,6267.74,0.000118,0.0053,-0.0011
20170428,3154.66,1547.18,1871.51,2417.77,6720.7,6215.41,0.000118,0.0088,-0.002
20170502,3143.71,1539,1872.7,2418.81,6716,6195.52,0.000118,0.0046,-0.0005
20170503,3135.35,1534.27,1862.42,2403.56,6721.31,6205.93,0.000119,0.0022,-0.003
20170504,3127.37,1520.99,1842.51,2408.88,6700.56,6203.33,0.000119,0.0003,0.001
20170505,3103.04,1494.35,1821.73,2396.02,6644.67,6175.59,0.000119,-0.0048,0.0019
20170508,3078.61,1491.63,1806.88,2372.11,6582.13,6128.11,0.00012,-0.0103,0.0002
20170509,3080.53,1497.28,1810.16,2357.15,6540.15,6067.7,0.00012,0.0031,-0.0037
20170510,3052.78,1482.43,1772.98,2312.27,6437.47,6044.21,0.00012,-0.0075,-0.0015
20170511,3061.5,1485.47,1768.88,2333.72,6454.4,6050.7,0.000121,-0.0103,0.0092
20170512,3083.51,1488.13,1764.32,2330.96,6462.15,6094.45,0.000121,-0.001,0.002
20170515,3090.23,1499.72,1772.56,2320.47,6540.05,6161.43,0.000121,-0.004,-0.0023
20170516,3112.96,1508.06,1799.16,2325.17,6664.23,6278.2,0.000121,0.0054,-0.0092
20170517,3104.44,1503,1800.5,2323.97,6619.72,6231.2,0.000122,0.008,-0.0003
20170518,3090.14,1512.05,1786.68,2306.64,6620.94,6241.16,0.000122,-0.0027,-0.0008
20170519,3090.63,1531.31,1777.65,2297.3,6698.41,6248.1,0.000122,-0.0021,0.002
20170522,3075.68,1532.14,1768.95,2277.52,6684.68,6259.67,0.000123,-0.0153,0.0052
20170523,3061.95,1519.75,1758.1,2266.15,6687.24,6260.21,0.000123,-0.0234,0.0116
20170524,3064.08,1523.2,1755.84,2265.59,6635.07,6255.18,0.000124,0.0021,-0.0001
20170525,3107.83,1554.95,1778.94,2288.12,6694.32,6242.68,0.000124,0.0009,0.0078
20170526,3110.06,1551.73,1777.7,2300.89,6659.23,6217.83,0.000124,0.0016,0.0027
20170531,3117.18,1550.47,1773.18,2315.57,6635.88,6237.79,0.000125,-0.0032,0.0053
20170601,3102.62,1543.33,1747.53,2320.15,6629.83,6256.64,0.000125,-0.0217,0.0127
20170602,3105.54,1551.04,1752.12,2316.67,6611.84,6234.1,0.000126,0.0071,-0.0008
20170605,3091.66,1548.11,1764.46,2310.88,6611.79,6198.17,0.000127,0.0062,-0.0047
20170606,3102.13,1548.7,1772.63,2315.84,6676.19,6237.52,0.000128,-0.0021,-0.0021
20170607,3140.32,1561.14,1805.76,2332.84,6792.68,6331.13,0.000129,0.0061,-0.0055
20170608,3150.33,1559.35,1804.74,2332.34,6901.23,6394.15,0.00013,-0.0038,0.0013
20170609,3158.4,1558.22,1803.32,2365.27,6928.47,6396.77,0.00013,-0.003,-0.0018
20170612,3139.88,1550.56,1792.61,2350.93,6915.76,6422.46,0.000131,-0.0093,0.0092
20170613,3153.74,1564.17,1823.5,2351.52,6948.9,6444.17,0.000131,0.0051,-0.0053
20170614,3130.67,1556.95,1812.42,2325.29,6925.7,6380.51,0.000131,0.0081,-0.004
20170615,3132.49,1556.85,1820.48,2327.51,6892.03,6382.78,0.000131,0.0094,-0.007
20170616,3123.17,1553.15,1825.04,2310.2,6850.84,6370.05,0.00013,0.0002,-0.0013
20170619,3144.37,1567.06,1833.77,2332.19,6934.28,6395.74,0.00013,0.002,0.0002
20170620,3140.01,1563.93,1839.13,2325.26,6897.23,6343.97,0.000129,-0.0001,-0.0009
20170621,3156.21,1563.06,1847.98,2339.13,7030.98,6438.51,0.000128,-0.0063,0.0007
20170622,3147.45,1555.38,1828.53,2342.95,6967.18,6362.24,0.000127,-0.0121,0.0052
20170623,3157.87,1557.97,1838.61,2344.08,7029.41,6411.1,0.000127,-0.0064,0.0012
20170626,3185.44,1572.15,1872.75,2375.07,7138.02,6501.81,0.000126,-0.0011,0.0026
20170627,3191.2,1576.99,1874,2380.04,7164.15,6520.3,0.000126,0.0027,-0.0003
20170628,3173.2,1577.73,1881.7,2367.93,7060.29,6468.49,0.000125,0.001,0.0042
20170629,3188.06,1587.92,1894.7,2370.01,7125.83,6501.2,0.000124,-0.0011,-0.0031
20170630,3192.43,1585.48,1898.94,2373.74,7155.6,6536.78,0.000123,-0.0012,-0.0008
20170703,3195.91,1604.35,1923.47,2373.8,7127.98,6531.59,0.000123,0.0094,0.0028
20170704,3182.8,1604.55,1903.17,2360.24,7035.3,6480.02,0.000122,0.004,0.0007
20170705,3207.13,1617.9,1934.08,2370.33,7094.38,6507.66,0.000121,0,-0.0017
20170706,3212.44,1630.55,1956.38,2367.94,7045.95,6445.97,0.00012,0.0012,0.0012
20170707,3217.96,1644.47,1998.11,2374.28,6999.54,6406.33,0.000119,0.0037,0.0035
20170710,3212.63,1620.79,2010,2391.66,7054.7,6357.86,0.000119,-0.0024,0.0061
20170711,3203.04,1597.23,1974.88,2378.22,7093.69,6344.93,0.000118,-0.0076,0.0004
20170712,3197.54,1601.56,1984.16,2376.1,7034.86,6287.19,0.000118,-0.0008,0.0012
20170713,3218.16,1610.81,2005.44,2405.78,7037.15,6316.76,0.000118,-0.0003,0.004
20170714,3222.42,1613.12,2004.86,2418.69,7059.03,6285.67,0.000117,-0.0056,0.0065
20170717,3176.46,1598.07,1978.24,2376.24,6835.91,6140.38,0.000117,-0.0307,0.0164
20170718,3187.57,1619.24,2021.66,2414.78,6863.79,6137.51,0.000117,0.0052,0.0034
20170719,3230.98,1668.99,2102.4,2444.14,6944.06,6189.85,0.000117,-0.002,0.004
20170720,3244.86,1672.88,2104.94,2447.29,7025.89,6210.18,0.000117,-0.0016,-0.0007
20170721,3237.98,1679.13,2103.78,2461.35,7095.19,6194.16,0.000117,-0.0007,0.0009
20170724,3250.6,1664.04,2105.42,2460.4,7170.65,6202.97,0.000117,0.0028,-0.0011
20170725,3243.69,1660.31,2097.05,2434.19,7147.64,6206.01,0.000117,0.0025,-0.0025
20170726,3247.67,1663.41,2124.73,2436.39,7082.93,6136.87,0.000116,0.0058,0.0041
20170727,3249.78,1637.83,2099.61,2436.27,7112.47,6169.89,0.000116,0.0089,-0.0127
20170728,3253.24,1646.2,2132.14,2438.79,7209.17,6180.25,0.000116,-0.0047,-0.0004
20170731,3273.03,1683.31,2226.67,2450.78,7327,6214.95,0.000117,0.0006,0.007
20170801,3292.64,1670.28,2225.6,2458.21,7310.64,6214.6,0.000117,-0.0006,0.0006
20170802,3285.06,1668.49,2246.77,2421.4,7285.61,6155.27,0.000117,-0.0038,0.0019
20170803,3272.93,1679.73,2274.32,2411.45,7260.62,6135.01,0.000117,0.0072,0.0003
20170804,3262.08,1682.05,2267.92,2418.86,7171.3,6122.41,0.000117,0.0003,0.0026
20170807,3279.46,1700.57,2334.42,2422.19,7327.15,6175.27,0.000117,-0.0027,-0.0022
20170808,3281.87,1683.86,2332.1,2431.93,7349.78,6206.25,0.000117,0.002,-0.0051
20170809,3275.57,1719.05,2361.66,2413.42,7534.58,6308.45,0.000117,-0.0039,-0.0014
20170810,3261.75,1703.73,2312.92,2420.25,7501.52,6286.71,0.000117,-0.0053,-0.0015
20170811,3208.54,1639.83,2198.33,2378.04,7355.31,6280.98,0.000118,0.0005,-0.0085
20170814,3237.36,1646.73,2242.75,2401.86,7511.53,6364.82,0.000118,0.0017,-0.0098
20170815,3251.26,1642.01,2247.51,2399.53,7517.38,6330.18,0.000119,0.0009,-0.0033
20170816,3246.45,1630.99,2214.68,2392.04,7502.03,6324.94,0.000119,0.0049,-0.0052
20170817,3268.43,1648.95,2244.25,2431.41,7506.78,6346.58,0.000119,0.0037,0.0027
20170818,3268.72,1646.73,2220.89,2437.13,7511.98,6348.15,0.000119,-0.001,0.0044
20170821,3286.91,1665.47,2263.7,2438.21,7541.08,6401.88,0.000119,-0.0001,0.0007
20170822,3290.23,1654.83,2275.88,2423.61,7483.8,6390.25,0.000119,-0.0047,0.0022
20170823,3287.7,1632.98,2217.93,2409.17,7485.55,6358.73,0.000119,0.0016,-0.0048
20170824,3271.51,1624.35,2214.79,2395.45,7385.2,6331.12,0.00012,0.0002,0.0008
20170825,3331.52,1662.72,2256.4,2429.37,7462.26,6361.02,0.00012,-0.0004,0.0032
20170828,3362.65,1678.82,2282.48,2451.23,7488.54,6360.96,0.00012,0.0002,-0.0011
20170829,3365.23,1671.36,2272.33,2446.02,7508.2,6326.28,0.00012,0.0013,0.0005
20170830,3363.63,1691.24,2318.3,2451.3,7523.51,6328.99,0.00012,-0.0018,0.001
20170831,3360.81,1699.64,2322.86,2443.46,7553.8,6322.13,0.00012,0.0035,-0.003
20170901,3367.12,1747.69,2379.42,2428.59,7612.42,6353.06,0.00012,0.0009,-0.0021
20170904,3379.58,1754.03,2398.85,2435.17,7604.33,6410.63,0.000121,0.0008,-0.005
20170905,3384.32,1744.52,2367.64,2431.17,7642.09,6420.43,0.000121,0.0001,-0.0041
20170906,3385.39,1753.95,2388.61,2452.86,7596.98,6386.4,0.000121,0.0012,-0.0002
20170907,3365.5,1729.44,2349.61,2432.63,7530.5,6413.34,0.000122,0.0017,0.0012
20170908,3365.24,1740.14,2355.88,2433.28,7526.83,6443.47,0.000121,0.0034,-0.0002
20170911,3376.42,1751.87,2388.26,2443.32,7535.86,6406.73,0.000121,0.0023,-0.0008
